scenario_id,time_years,short_rate,bill_6m_price,bill_1y_price,note_2y_price,note_3y_price,note_5y_price,note_7y_price
1,0.0,0.045000000000,97.801169032640,95.696152572390,99.774871248443,99.840516223055,100.122101286160,100.478370241525
1,0.5,0.045794167803,97.766407157699,95.635024648874,99.673328998475,99.715613148147,99.974154757940,100.321562223976
1,1.0,0.047908241705,97.673931291779,95.472492428402,99.403533440561,99.383897137375,99.581415172612,99.905368168455
1,1.5,0.046690706382,97.727179212616,95.566064059769,99.558823381954,99.574801069930,99.807407355535,100.144844333495
1,2.0,0.074151835270,96.533215158409,93.477707119566,96.115291357871,95.358506550400,94.835999296567,94.884641557378
1,2.5,0.072157174421,96.619446233220,93.627847422968,96.361301193941,95.658535213152,95.188373791695,95.256938380946
1,3.0,0.055437214189,97.345301591429,94.895897448354,98.448687961308,98.211648193289,98.195560371682,98.437558860204
1,3.5,0.071432381770,96.650798781275,93.682463070931,96.450850804067,95.767793871965,95.316748098069,95.392591688011
1,4.0,0.071247856171,96.658782478750,93.696372804071,96.473662778021,95.795630451246,95.349459449779,95.427159613310
1,4.5,0.054461400277,97.387832133643,94.970431816776,98.571917573308,98.362782186380,98.374054186041,98.626537086052
1,5.0,0.054859070733,97.370497549175,94.940049988996,98.521679337647,98.301162405626,98.301272923224,98.549478232858
1,5.5,0.049575656617,97.601055322201,95.344494692164,99.191261758283,99.123059394496,99.272771701380,99.578363273233
1,6.0,0.041965517738,97.934106593570,95.930079914841,100.163825831994,100.319236488133,100.689473907284,101.079858509290
1,6.5,0.049618024166,97.599204316291,95.341244618538,99.185874105861,99.116440836164,99.264942160771,99.570068759865
2,0.0,0.045000000000,97.801169032640,95.696152572390,99.774871248443,99.840516223055,100.122101286160,100.478370241525
2,0.5,0.067279958525,96.830617465038,93.995977283680,96.965518554995,96.396207702413,96.055659282579,96.173617939940
2,1.0,0.061606035952,97.076864952239,94.426063964808,97.673267737234,97.261685598327,97.074850292042,97.251504188304
2,1.5,0.068425268392,96.780986988521,93.909400027365,96.823287120983,96.222461496703,95.851268517909,95.957540646375
2,2.0,0.065345927630,96.914483899397,94.142357455922,97.206178698743,96.690331402390,96.401822228035,96.539637985025
2,2.5,0.069431444850,96.737406663685,93.833406068176,96.698508493384,96.070085706590,95.672076364943,95.768126038359
2,3.0,0.090126097179,95.845403046216,92.283959387986,94.167929546473,92.990084730006,92.061958056211,91.956753241732
2,3.5,0.063680123751,96.986777282829,94.268619159018,97.413947078626,96.944397198346,96.701004540189,96.856047502948
2,4.0,0.071989900559,96.626681140161,93.640449263514,96.381960742141,95.683739573216,95.217985324264,95.288227931864
2,4.5,0.059790191637,97.155804554532,94.564121279749,97.900874531352,97.540337910016,97.403368467325,97.599090322638
